Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
First Conditional,70,"If it _____ (rain) tomorrow, we will cancel the picnic.",rained,rain,rains,will rain,C,Present simple + will + base verb,2
First Conditional,71,"Find the error and choose the correct sentence:
If you will be late, we will start.","If you will be late, we will start.","If you are late, we will start.",Cannot say,No error,B,"The if-clause should use present simple, not will + verb.",4
First Conditional,72,"If she _____ (not/hurry), she will miss the bus.",did not hurry,does not hurry,will not hurry,not hurry,B,Present simple + will + base verb,7
First Conditional,73,"If it _____ (rain) tomorrow, we will cancel the picnic.",will rain,rained,rain,rains,D,Present simple + will + base verb,6
First Conditional,74,"Find the error and choose the correct sentence:
If you will be late, we will start.",Cannot say,No error,"If you will be late, we will start.","If you are late, we will start.",D,"The if-clause should use present simple, not will + verb.",5
First Conditional,75,Fill in the blank: We will go to the beach if it _____ (be) sunny.,was,be,has,is,D,Use present simple tense in the if-clause and will + base verb in main clause.,7
First Conditional,76,Fill in the blank: They will succeed if they _____ (work) together.,did,will,work,has,C,Use present simple tense in the if-clause and will + base verb in main clause.,8
First Conditional,77,I will call you if I _____ (finish) my work early.,finished,will finish,finishing,finish,D,Present simple + will + base verb,6
First Conditional,78,"Find the error and choose the correct sentence:
If they will not come, the meeting will cancel.",No error,Cannot say,"If they will not come, the meeting will cancel.","If they do not come, the meeting will be cancelled.",D,"The if-clause should use present simple, not will + verb.",10
First Conditional,79,Fill in the blank: They will succeed if they _____ (work) together.,work,will,be,are,A,Use present simple tense in the if-clause and will + base verb in main clause.,4
First Conditional,80,"If it _____ (rain) tomorrow, we will cancel the picnic.",rain,rained,will rain,rains,D,Present simple + will + base verb,1
First Conditional,81,They will be happy if you _____ (come) to the party.,came,will come,come,coming,C,Present simple + will + base verb,6
First Conditional,82,"If she _____ (not/hurry), she will miss the bus.",not hurry,did not hurry,does not hurry,will not hurry,C,Present simple + will + base verb,5
First Conditional,83,"Fill in the blank: If I _____ (find) your book, I will call you.",be,find,been,did,B,Use present simple tense in the if-clause and will + base verb in main clause.,4
First Conditional,84,"Find the error and choose the correct sentence:
If you will be late, we will start.","If you are late, we will start.","If you will be late, we will start.",No error,Cannot say,A,"The if-clause should use present simple, not will + verb.",6
First Conditional,85,"Find the error and choose the correct sentence:
If you will be late, we will start.","If you are late, we will start.",No error,Cannot say,"If you will be late, we will start.",A,"The if-clause should use present simple, not will + verb.",4
First Conditional,86,"Find the error and choose the correct sentence:
If she will study hard, she will pass.",No error,Cannot say,"If she will study hard, she will pass.","If she studies hard, she will pass.",D,"The if-clause should use present simple, not will + verb.",8
First Conditional,87,They will be happy if you _____ (come) to the party.,came,come,will come,coming,B,Present simple + will + base verb,5
First Conditional,88,I will call you if I _____ (finish) my work early.,finishing,finish,finished,will finish,B,Present simple + will + base verb,3
First Conditional,89,"If she _____ (not/hurry), she will miss the bus.",did not hurry,not hurry,will not hurry,does not hurry,D,Present simple + will + base verb,10
First Conditional,90,"Find the error and choose the correct sentence:
If I will see him, I will tell.","If I will see him, I will tell.",Cannot say,"If I see him, I will tell.",No error,C,"The if-clause should use present simple, not will + verb.",4
First Conditional,91,I will call you if I _____ (finish) my work early.,will finish,finishing,finished,finish,D,Present simple + will + base verb,5
First Conditional,92,They will be happy if you _____ (come) to the party.,will come,coming,come,came,C,Present simple + will + base verb,2
First Conditional,93,"Find the error and choose the correct sentence:
If I will see him, I will tell.","If I will see him, I will tell.","If I see him, I will tell.",No error,Cannot say,B,"The if-clause should use present simple, not will + verb.",8
First Conditional,94,"Fill in the blank: If I _____ (find) your book, I will call you.",was,been,will,find,D,Use present simple tense in the if-clause and will + base verb in main clause.,7
First Conditional,95,"Find the error and choose the correct sentence:
If it rains, we will went to the park.",No error,"If it rains, we will go to the park.",Cannot say,"If it rains, we will went to the park.",B,"The if-clause should use present simple, not will + verb.",3
First Conditional,96,"Find the error and choose the correct sentence:
If I will see him, I will tell.",Cannot say,"If I see him, I will tell.",No error,"If I will see him, I will tell.",B,"The if-clause should use present simple, not will + verb.",3
First Conditional,97,"Fill in the blank: If you _____ (study) hard, you will pass the exam.",study,had,been,be,A,Use present simple tense in the if-clause and will + base verb in main clause.,9
First Conditional,98,"Find the error and choose the correct sentence:
If it rains, we will went to the park.","If it rains, we will went to the park.",Cannot say,No error,"If it rains, we will go to the park.",D,"The if-clause should use present simple, not will + verb.",10
First Conditional,99,"Fill in the blank: If you _____ (study) hard, you will pass the exam.",been,study,did,had,B,Use present simple tense in the if-clause and will + base verb in main clause.,4
First Conditional,100,"If she _____ (not/hurry), she will miss the bus.",will not hurry,did not hurry,does not hurry,not hurry,C,Present simple + will + base verb,2
First Conditional,101,"Find the error and choose the correct sentence:
If they will not come, the meeting will cancel.",Cannot say,"If they do not come, the meeting will be cancelled.","If they will not come, the meeting will cancel.",No error,B,"The if-clause should use present simple, not will + verb.",6
First Conditional,102,"Find the error and choose the correct sentence:
If I will see him, I will tell.",Cannot say,"If I will see him, I will tell.","If I see him, I will tell.",No error,C,"The if-clause should use present simple, not will + verb.",2
First Conditional,103,"Find the error and choose the correct sentence:
If I will see him, I will tell.","If I see him, I will tell.",No error,"If I will see him, I will tell.",Cannot say,A,"The if-clause should use present simple, not will + verb.",9
First Conditional,104,"Find the error and choose the correct sentence:
If she will study hard, she will pass.","If she studies hard, she will pass.",No error,"If she will study hard, she will pass.",Cannot say,A,"The if-clause should use present simple, not will + verb.",10
First Conditional,105,"Fill in the blank: If he _____ (not/come) soon, we will start without him.",will,does not come,been,are,B,Use present simple tense in the if-clause and will + base verb in main clause.,3
First Conditional,106,"Find the error and choose the correct sentence:
If you will be late, we will start.",No error,"If you are late, we will start.","If you will be late, we will start.",Cannot say,B,"The if-clause should use present simple, not will + verb.",1
First Conditional,107,"Fill in the blank: If I _____ (find) your book, I will call you.",find,will,did,has,A,Use present simple tense in the if-clause and will + base verb in main clause.,7
First Conditional,108,I will call you if I _____ (finish) my work early.,will finish,finishing,finish,finished,C,Present simple + will + base verb,6
First Conditional,109,Fill in the blank: We will go to the beach if it _____ (be) sunny.,did,are,has,is,D,Use present simple tense in the if-clause and will + base verb in main clause.,4
First Conditional,110,"Find the error and choose the correct sentence:
If they will not come, the meeting will cancel.","If they do not come, the meeting will be cancelled.",No error,"If they will not come, the meeting will cancel.",Cannot say,A,"The if-clause should use present simple, not will + verb.",3
First Conditional,111,"If she _____ (not/hurry), she will miss the bus.",not hurry,does not hurry,did not hurry,will not hurry,B,Present simple + will + base verb,9
First Conditional,112,They will be happy if you _____ (come) to the party.,came,coming,will come,come,D,Present simple + will + base verb,5
First Conditional,113,"If she _____ (not/hurry), she will miss the bus.",did not hurry,will not hurry,not hurry,does not hurry,D,Present simple + will + base verb,1
First Conditional,114,Fill in the blank: They will succeed if they _____ (work) together.,been,be,did,work,D,Use present simple tense in the if-clause and will + base verb in main clause.,10
First Conditional,115,Fill in the blank: We will go to the beach if it _____ (be) sunny.,are,had,is,has,C,Use present simple tense in the if-clause and will + base verb in main clause.,3
First Conditional,116,"Fill in the blank: If he _____ (not/come) soon, we will start without him.",did,does not come,was,are,B,Use present simple tense in the if-clause and will + base verb in main clause.,5
First Conditional,117,Fill in the blank: They will succeed if they _____ (work) together.,work,are,will,has,A,Use present simple tense in the if-clause and will + base verb in main clause.,3
First Conditional,118,"Find the error and choose the correct sentence:
If I will see him, I will tell.","If I will see him, I will tell.",No error,"If I see him, I will tell.",Cannot say,C,"The if-clause should use present simple, not will + verb.",8
First Conditional,119,"Find the error and choose the correct sentence:
If they will not come, the meeting will cancel.","If they do not come, the meeting will be cancelled.",Cannot say,"If they will not come, the meeting will cancel.",No error,A,"The if-clause should use present simple, not will + verb.",1
First Conditional,120,"Fill in the blank: If he _____ (not/come) soon, we will start without him.",been,are,was,does not come,D,Use present simple tense in the if-clause and will + base verb in main clause.,1
First Conditional,121,"Find the error and choose the correct sentence:
If you will be late, we will start.",No error,"If you are late, we will start.",Cannot say,"If you will be late, we will start.",B,"The if-clause should use present simple, not will + verb.",7
First Conditional,122,"Fill in the blank: If I _____ (find) your book, I will call you.",find,are,be,has,A,Use present simple tense in the if-clause and will + base verb in main clause.,1
First Conditional,123,"Fill in the blank: If he _____ (not/come) soon, we will start without him.",has,be,does not come,been,C,Use present simple tense in the if-clause and will + base verb in main clause.,10
First Conditional,124,"Find the error and choose the correct sentence:
If it rains, we will went to the park.","If it rains, we will went to the park.",Cannot say,No error,"If it rains, we will go to the park.",D,"The if-clause should use present simple, not will + verb.",6
First Conditional,125,Fill in the blank: They will succeed if they _____ (work) together.,work,been,be,was,A,Use present simple tense in the if-clause and will + base verb in main clause.,6
Second Conditional,126,She would travel more if she _____ (have) time.,has,will have,would have,had,D,Use past simple in the if-clause.,9
Second Conditional,127,"If I _____ (be) rich, I would buy a house.",were,am,will be,was,A,Use 'were' for hypothetical situations in second conditional.,1
Second Conditional,128,"Fill in the blank: If we _____ (live) closer, we would visit more often.",lived,have,will,had,A,Use past simple in if-clause and would + base verb in main clause.,4
Second Conditional,129,"Fill in the blank: If we _____ (live) closer, we would visit more often.",had,lived,has,have,B,Use past simple in if-clause and would + base verb in main clause.,6
Second Conditional,130,"Fill in the blank: If we _____ (live) closer, we would visit more often.",have,lived,won't,had,B,Use past simple in if-clause and would + base verb in main clause.,3
Second Conditional,131,Fill in the blank: He would buy a car if he _____ (have) enough money.,won't,have,had,has,C,Use past simple in if-clause and would + base verb in main clause.,10
Second Conditional,132,"Fill in the blank: If they _____ (know) about the party, they would come.",knew,win,won't,had,A,Use past simple in if-clause and would + base verb in main clause.,6
Second Conditional,133,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",Cannot say,"If I was rich, I would travel the world.","If I were rich, I would travel the world.",No error,C,Use 'were' for hypothetical condition and past simple in if-clause.,2
Second Conditional,134,"Fill in the blank: If they _____ (know) about the party, they would come.",knew,would,has,won't,A,Use past simple in if-clause and would + base verb in main clause.,6
Second Conditional,135,"If you _____ (be) taller, you would be a basketball player.",are,were,will be,was,B,Use 'were' instead of 'was' for hypothetical condition.,5
Second Conditional,136,"If they _____ (know) the truth, they would be surprised.",know,will know,knew,would know,C,Use past simple in if-clause for second conditional.,3
Second Conditional,137,"If they _____ (know) the truth, they would be surprised.",would know,will know,knew,know,C,Use past simple in if-clause for second conditional.,1
Second Conditional,138,"Find the error and choose the correct sentence:
If he would come, we would be happy.","If he came, we would be happy.","If he would come, we would be happy.",No error,Cannot say,A,Use 'were' for hypothetical condition and past simple in if-clause.,9
Second Conditional,139,"Fill in the blank: If I _____ (win) the lottery, I would travel the world.",will,won't,won,has,C,Use past simple in if-clause and would + base verb in main clause.,6
Second Conditional,140,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.","If I was rich, I would travel the world.",No error,Cannot say,"If I were rich, I would travel the world.",D,Use 'were' for hypothetical condition and past simple in if-clause.,2
Second Conditional,141,"If I _____ (be) rich, I would buy a house.",will be,am,were,was,C,Use 'were' for hypothetical situations in second conditional.,9
Second Conditional,142,"Fill in the blank: If I _____ (win) the lottery, I would travel the world.",won,had,have,won't,A,Use past simple in if-clause and would + base verb in main clause.,9
Second Conditional,143,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",Cannot say,"If I was rich, I would travel the world.","If I were rich, I would travel the world.",No error,C,Use 'were' for hypothetical condition and past simple in if-clause.,3
Second Conditional,144,"Find the error and choose the correct sentence:
If they knew, they will tell us.","If they knew, they will tell us.",Cannot say,No error,"If they knew, they would tell us.",D,Use 'were' for hypothetical condition and past simple in if-clause.,7
Second Conditional,145,"Find the error and choose the correct sentence:
If they knew, they will tell us.","If they knew, they will tell us.","If they knew, they would tell us.",No error,Cannot say,B,Use 'were' for hypothetical condition and past simple in if-clause.,4
Second Conditional,146,I would help you if I _____ (can).,could,will,would,can,A,Use 'could' for ability in second conditional.,6
Second Conditional,147,"Find the error and choose the correct sentence:
She would buy the dress if she have money.",Cannot say,She would buy the dress if she have money.,She would buy the dress if she had money.,No error,C,Use 'were' for hypothetical condition and past simple in if-clause.,6
Second Conditional,148,She would travel more if she _____ (have) time.,had,has,will have,would have,A,Use past simple in the if-clause.,10
Second Conditional,149,"Fill in the blank: If we _____ (live) closer, we would visit more often.",lived,win,had,would,A,Use past simple in if-clause and would + base verb in main clause.,8
Second Conditional,150,"Find the error and choose the correct sentence:
If you was here, we would start.",No error,"If you was here, we would start.","If you were here, we would start.",Cannot say,C,Use 'were' for hypothetical condition and past simple in if-clause.,10
Second Conditional,151,"If they _____ (know) the truth, they would be surprised.",will know,knew,know,would know,B,Use past simple in if-clause for second conditional.,4
Second Conditional,152,"If you _____ (be) taller, you would be a basketball player.",were,will be,are,was,A,Use 'were' instead of 'was' for hypothetical condition.,7
Second Conditional,153,"Find the error and choose the correct sentence:
If you was here, we would start.","If you were here, we would start.","If you was here, we would start.",No error,Cannot say,A,Use 'were' for hypothetical condition and past simple in if-clause.,5
Second Conditional,154,"Fill in the blank: If they _____ (know) about the party, they would come.",would,knew,have,won't,B,Use past simple in if-clause and would + base verb in main clause.,1
Second Conditional,155,"Fill in the blank: If I _____ (win) the lottery, I would travel the world.",would,will,win,won,D,Use past simple in if-clause and would + base verb in main clause.,9
Second Conditional,156,"Fill in the blank: If they _____ (know) about the party, they would come.",knew,won't,will,has,A,Use past simple in if-clause and would + base verb in main clause.,3
Second Conditional,157,"If you _____ (be) taller, you would be a basketball player.",will be,are,was,were,D,Use 'were' instead of 'was' for hypothetical condition.,9
Second Conditional,158,Fill in the blank: He would buy a car if he _____ (have) enough money.,have,will,had,has,C,Use past simple in if-clause and would + base verb in main clause.,4
Second Conditional,159,"If they _____ (know) the truth, they would be surprised.",know,will know,knew,would know,C,Use past simple in if-clause for second conditional.,9
Second Conditional,160,She would travel more if she _____ (have) time.,had,would have,has,will have,A,Use past simple in the if-clause.,7
Second Conditional,161,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.","If I were rich, I would travel the world.",Cannot say,No error,"If I was rich, I would travel the world.",A,Use 'were' for hypothetical condition and past simple in if-clause.,5
Second Conditional,162,She would travel more if she _____ (have) time.,has,would have,will have,had,D,Use past simple in the if-clause.,9
Second Conditional,163,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",Cannot say,"If I was rich, I would travel the world.","If I were rich, I would travel the world.",No error,C,Use 'were' for hypothetical condition and past simple in if-clause.,2
Second Conditional,164,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",No error,Cannot say,"If I were rich, I would travel the world.","If I was rich, I would travel the world.",C,Use 'were' for hypothetical condition and past simple in if-clause.,10
Second Conditional,165,Fill in the blank: She would be happier if she _____ (get) the job.,will,got,has,have,B,Use past simple in if-clause and would + base verb in main clause.,2
Second Conditional,166,"Fill in the blank: If they _____ (know) about the party, they would come.",knew,won't,had,would,A,Use past simple in if-clause and would + base verb in main clause.,2
Second Conditional,167,"If you _____ (be) taller, you would be a basketball player.",will be,were,are,was,B,Use 'were' instead of 'was' for hypothetical condition.,1
Second Conditional,168,"Fill in the blank: If they _____ (know) about the party, they would come.",knew,won't,will,win,A,Use past simple in if-clause and would + base verb in main clause.,4
Second Conditional,169,Fill in the blank: He would buy a car if he _____ (have) enough money.,would,has,win,had,D,Use past simple in if-clause and would + base verb in main clause.,6
Second Conditional,170,Fill in the blank: He would buy a car if he _____ (have) enough money.,have,would,had,has,C,Use past simple in if-clause and would + base verb in main clause.,9
Second Conditional,171,"Find the error and choose the correct sentence:
If he would come, we would be happy.","If he would come, we would be happy.",Cannot say,"If he came, we would be happy.",No error,C,Use 'were' for hypothetical condition and past simple in if-clause.,8
Second Conditional,172,"Find the error and choose the correct sentence:
If he would come, we would be happy.",No error,Cannot say,"If he would come, we would be happy.","If he came, we would be happy.",D,Use 'were' for hypothetical condition and past simple in if-clause.,4
Second Conditional,173,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",Cannot say,"If I were rich, I would travel the world.","If I was rich, I would travel the world.",No error,B,Use 'were' for hypothetical condition and past simple in if-clause.,10
Second Conditional,174,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.","If I was rich, I would travel the world.",No error,"If I were rich, I would travel the world.",Cannot say,C,Use 'were' for hypothetical condition and past simple in if-clause.,4
Second Conditional,175,"Find the error and choose the correct sentence:
If I was rich, I would travel the world.",Cannot say,"If I were rich, I would travel the world.",No error,"If I was rich, I would travel the world.",B,Use 'were' for hypothetical condition and past simple in if-clause.,7
Second Conditional,176,"Find the error and choose the correct sentence:
If he would come, we would be happy.","If he would come, we would be happy.","If he came, we would be happy.",No error,Cannot say,B,Use 'were' for hypothetical condition and past simple in if-clause.,4
Second Conditional,177,"Fill in the blank: If I _____ (win) the lottery, I would travel the world.",had,will,won,won't,C,Use past simple in if-clause and would + base verb in main clause.,3
Second Conditional,178,"Find the error and choose the correct sentence:
If they knew, they will tell us.","If they knew, they will tell us.",Cannot say,No error,"If they knew, they would tell us.",D,Use 'were' for hypothetical condition and past simple in if-clause.,2
Second Conditional,179,"If I _____ (be) rich, I would buy a house.",were,am,will be,was,A,Use 'were' for hypothetical situations in second conditional.,1
Second Conditional,180,Fill in the blank: She would be happier if she _____ (get) the job.,would,had,got,will,C,Use past simple in if-clause and would + base verb in main clause.,8
Second Conditional,181,"Fill in the blank: If they _____ (know) about the party, they would come.",won't,has,knew,win,C,Use past simple in if-clause and would + base verb in main clause.,1
Second Conditional,182,I would help you if I _____ (can).,can,will,could,would,C,Use 'could' for ability in second conditional.,6
