Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
উপাত্তের উপস্থাপন,21,"যদি x² এর গড় 36 হয়, তবে x এর গড় কত?",6,36,1296,জানা সম্ভব নয়,   D,"Σx²/n = 36, কিন্তু Σx/n নির্ণয়ের জন্য x এর মান জানা দরকার।",7
উপাত্তের উপস্থাপন,22,"একটি ডেটা সেটে গড় 15, মিডিয়ান 16। নতুন ডেটা যোগ করলে গড় 16, মিডিয়ান অপরিবর্তিত। নতুন ডেটা কত?",20,21,22,23,   C,"ধরি, মূল সংখ্যা n, যোগফল S। S/n = 15, (S+x)/(n+1) = 16। x = n + 16। অপশন থেকে 22।",8
উপাত্তের উপস্থাপন,23,একটি ডেটা সেটের y³ এর গড় 64। y এর গড় কত?,4,8,64,জানা সম্ভব নয়,   D,"Σy³/n = 64, কিন্তু y এর গড় নির্ণয়ের জন্য y এর মান জানা দরকার।",9
উপাত্তের উপস্থাপন,24,"ডেটা সেট 1, 2, 3, 4, x এর গড় 3 এবং মিডিয়ান 3। x এর মান কত?",4,5,6,7,   B,"গড় = (1+2+3+4+x)/5 = 3, সুতরাং x = 5। মিডিয়ান 3, ডেটা: 1, 2, 3, 4, 5।",10
উপাত্তের উপস্থাপন,25,একটি ডেটা সেটে গড় এবং মিডিয়ান সমান। এটি কী নির্দেশ করে?,সিমেট্রিক ডেটা,বামে স্কিউড,ডানে স্কিউড,মোড নেই,   A,গড় = মিডিয়ান হলে ডেটা সাধারণত সিমেট্রিক।,5
উপাত্তের উপস্থাপন,26,"ডেটা সেট 3, 3, 4, 5, x এর মোড 3 এবং গড় 4। x এর মান কত?",4,5,6,7,   B,"মোড 3, 3 দুইবার। গড় = (3+3+4+5+x)/5 = 4। 15+x = 20, x = 5।",6
উপাত্তের উপস্থাপন,27,একটি ডেটা সেটে গড় 10। প্রতিটি মান 2 দ্বারা গুণ করলে নতুন গড় কত?,12,20,22,24,   B,প্রতিটি মান 2 দ্বারা গুণ করলে গড়ও 2 গুণ হয়। 10 × 2 = 20।,7
উপাত্তের উপস্থাপন,28,"ডেটা সেট 5, 7, 9, x, 13 এর মিডিয়ান 9 এবং গড় 9। x এর মান কত?",8,9,10,11,   C,"মিডিয়ান 9, ডেটা: 5, 7, x, 9, 13, x = 9 বা 10। গড় = (5+7+x+9+13)/5 = 9, x = 10।",8
উপাত্তের উপস্থাপন,29,"একটি ডেটা সেটে মিডিয়ান 12, মোড 14। নতুন ডেটা 14 যোগ করলে মোড কত?",12,14,12 এবং 14,কোনোটিই নয়,   B,"নতুন ডেটা 14 যোগ করলে 14 এর পুনরাবৃত্তি বাড়ে, মোড 14।",9
উপাত্তের উপস্থাপন,30,"একটি ডেটা সেটে x² এর গড় 100 এবং x এর গড় 8। n = 5 হলে, Σx² কত?",400,500,600,700,   B,"x² এর গড় = Σx²/n = 100, সুতরাং Σx² = 100 × 5 = 500।",10
উপাত্তের উপস্থাপন,31,পরিসর কী?,ডেটার গড়,সর্বোচ্চ মান - সর্বনিম্ন মান,ডেটার মধ্যমান,ডেটার পুনরাবৃত্তি,   B,"পরিসর = সর্বোচ্চ মান - সর্বনিম্ন মান। উদাহরণ: 2, 4, 6 এর পরিসর = 6 - 2 = 4।",5
উপাত্তের উপস্থাপন,32,"ডেটা সেট 3, 5, 7, 9, 11 এর পরিসর কত?",6,7,8,9,   C,পরিসর = 11 - 3 = 8।,6
উপাত্তের উপস্থাপন,33,"যদি একটি ডেটা সেটের পরিসর 20 এবং সর্বনিম্ন মান 5 হয়, তবে সর্বোচ্চ মান কত?",20,25,30,35,   B,"পরিসর = সর্বোচ্চ - সর্বনিম্ন। 20 = সর্বোচ্চ - 5, সর্বোচ্চ = 25।",7
উপাত্তের উপস্থাপন,34,"ডেটা সেট 4, 6, x, 10, 12 এর পরিসর 10। x এর সম্ভাব্য মান কত?",2,14,16,18,   B,পরিসর = সর্বোচ্চ - সর্বনিম্ন = 10। x = 2 বা 14 হতে পারে। অপশন থেকে 14।,8
উপাত্তের উপস্থাপন,35,একটি ডেটা সেটে নতুন মান যোগ করলে পরিসর অপরিবর্তিত থাকে। নতুন মান কোন পরিসরে হবে?,"[মিন, ম্যাক্স]","(মিন, ম্যাক্স)",মিনের নিচে,ম্যাক্সের উপরে,   A,নতুন মান সর্বনিম্ন থেকে সর্বোচ্চের মধ্যে হলে পরিসর অপরিবর্তিত থাকে।,9
উপাত্তের উপস্থাপন,36,চলক কী?,একটি নির্দিষ্ট মান,পরিবর্তনশীল মান,ডেটার গড়,ডেটার পরিসর,   B,"চলক হলো পরিবর্তনশীল মান, যেমন উচ্চতা, ওজন।",5
উপাত্তের উপস্থাপন,37,কোনটি একটি পরিমাণগত চলকের উদাহরণ?,লিঙ্গ,রং,ওজন,ধর্ম,   C,"ওজন সংখ্যায় পরিমাপযোগ্য, তাই পরিমাণগত। অন্যগুলো গুণগত।",6
উপাত্তের উপস্থাপন,38,একটি গুণগত চলকের শ্রেণিবিন্যাস কীভাবে করা হয়?,সংখ্যায়,শ্রেণিতে,গড় দিয়ে,পরিসর দিয়ে,   B,"গুণগত চলক (যেমন রং) শ্রেণিতে (লাল, নীল) বিভক্ত হয়।",7
উপাত্তের উপস্থাপন,39,"একটি ডেটা সেটে চলক x এর মান 2, 4, 6। x² এর চলক কী?",পরিমাণগত,গুণগত,শ্রেণিবদ্ধ,কোনোটিই নয়,   A,"x² (4, 16, 36) সংখ্যায় পরিমাপযোগ্য, তাই পরিমাণগত।",8
উপাত্তের উপস্থাপন,40,"চলক y³ এর মান 8, 27, 64। y কোন ধরনের চলক?",গুণগত,পরিমাণগত,শ্রেণিবদ্ধ,কোনোটিই নয়,   B,"y³ থেকে y (2, 3, 4) সংখ্যায় পরিমাপযোগ্য, তাই পরিমাণগত।",9
উপাত্তের উপস্থাপন,41,চলকের শ্রেণিবিন্যাসে ‘নামমাত্র’ চলক কী?,ক্রমযুক্ত,অক্রমযুক্ত,সংখ্যাগত,মধ্যবর্তী,   B,"নামমাত্র চলক (যেমন রং) অক্রমযুক্ত, শুধু শ্রেণিবদ্ধ।",5
উপাত্তের উপস্থাপন,42,কোনটি ক্রমযুক্ত (Ordinal) চলকের উদাহরণ?,ওজন,শিক্ষাগত যোগ্যতা,নাম,রক্তের গ্রুপ,   B,"শিক্ষাগত যোগ্যতা (প্রাথমিক, মাধ্যমিক) ক্রমযুক্ত।",6
উপাত্তের উপস্থাপন,43,"একটি চলকের মান 1, 2, 3 হলে এটি কোন ধরনের চলক?",নামমাত্র,ক্রমযুক্ত,অন্তর্বর্তী,অনুপাত,   D,"1, 2, 3 সংখ্যাগত এবং শূন্য বিন্দু আছে, তাই অনুপাত।",7
উপাত্তের উপস্থাপন,44,একটি ডেটা সেটে ‘তাপমাত্রা (সেলসিয়াস)’ কোন ধরনের চলক?,নামমাত্র,ক্রমযুক্ত,অন্তর্বর্তী,অনুপাত,   C,"তাপমাত্রা (সেলসিয়াস) সংখ্যাগত, কিন্তু শূন্য বিন্দু নিরপেক্ষ নয়, তাই অন্তর্বর্তী।",8
উপাত্তের উপস্থাপন,45,"যদি একটি চলকের মান ‘প্রথম, দ্বিতীয়, তৃতীয়’ হয়, তবে এটি কী?",নামমাত্র,ক্রমযুক্ত,অন্তর্বর্তী,অনুপাত,   B,"‘প্রথম, দ্বিতীয়, তৃতীয়’ ক্রমযুক্ত, তাই ক্রমযুক্ত চলক।",9
উপাত্তের উপস্থাপন,46,পরিসংখ্যানের কেন্দ্রীয় প্রবণতার একটি পরিমাপ কী?,পরিসর,গড়,বিস্তার,শ্রেণিবিন্যাস,   B,গড় কেন্দ্রীয় প্রবণতার পরিমাপ। অন্যগুলো বিস্তার বা শ্রেণিবিন্যাস।,5
উপাত্তের উপস্থাপন,47,"ডেটা সেট 2, 4, 6, 8 এর মিডিয়ান কত?",4,5,6,7,   B,"ডেটা ঊর্ধ্বক্রমে: 2, 4, 6, 8। মিডিয়ান = (4+6)/2 = 5।",6
উপাত্তের উপস্থাপন,48,"যদি 5টি সংখ্যার গড় 10 হয়, তবে যোগফল কত?",40,50,60,70,   B,যোগফল = গড় × সংখ্যা = 10 × 5 = 50।,7
উপাত্তের উপস্থাপন,49,"ডেটা সেট 1, 3, x, 7, 9 এর মিডিয়ান 5। x এর মান কত?",4,5,6,7,   B,"ডেটা ঊর্ধ্বক্রমে: 1, 3, x, 7, 9। মিডিয়ান = x = 5।",8
উপাত্তের উপস্থাপন,50,একটি ডেটা সেটের মোড 12 এবং এটি 4 বার পুনরাবৃত্তি হয়। মোড কত?,10,11,12,13,   C,"প্রশ্নে বলা আছে মোড 12, এটিই সঠিক।",9
উপাত্তের উপস্থাপন,51,"একটি ডেটা সেটে গড় 8, মিডিয়ান 10, মোড 12। ডেটার প্রকৃতি কী?",সিমেট্রিক,বামে স্কিউড,ডানে স্কিউড,কোনো স্কিউ নেই,   B,গড় < মিডিয়ান < মোড হলে বামে স্কিউড।,10
উপাত্তের উপস্থাপন,52,বহুভুজ রেখা কী নির্দেশ করে?,ডেটার পুনরাবৃত্তি,ডেটার ক্রম,ডেটার ফ্রিকোয়েন্সি বণ্টন,ডেটার গড়,   C,বহুভুজ রেখা ফ্রিকোয়েন্সি বণ্টনের চিত্র প্রকাশ করে।,5
উপাত্তের উপস্থাপন,53,একটি বহুভুজ রেখা তৈরির জন্য কোনটি প্রয়োজন?,মধ্যবিন্দু এবং ফ্রিকোয়েন্সি,গড় এবং মিডিয়ান,পরিসর এবং মোড,চলকের শ্রেণিবিন্যাস,   A,বহুভুজ রেখা শ্রেণির মধ্যবিন্দু এবং ফ্রিকোয়েন্সি দিয়ে আঁকা হয়।,6
উপাত্তের উপস্থাপন,54,"যদি একটি বহুভুজ রেখার শীর্ষবিন্দু 5টি হয়, তবে শ্রেণির সংখ্যা কত?",4,5,6,7,   B,"বহুভুজ রেখার শীর্ষবিন্দু শ্রেণির মধ্যবিন্দুর সমান, তাই 5টি শ্রেণি।",7
উপাত্তের উপস্থাপন,55,একটি বহুভুজ রেখার ফ্রিকোয়েন্সি 0 হলে কী হয়?,রেখা ভেঙে যায়,রেখা শূন্যে নেমে আসে,রেখা অপরিবর্তিত থাকে,রেখা উপরে ওঠে,   B,ফ্রিকোয়েন্সি 0 হলে বহুভুজ রেখা x-অক্ষে (শূন্যে) নেমে আসে।,8
উপাত্তের উপস্থাপন,56,অজিভ রেখা কী প্রকাশ করে?,ফ্রিকোয়েন্সি বণ্টন,ক্রমযোজিত ফ্রিকোয়েন্সি,গড় বণ্টন,মোড বণ্টন,   B,অজিভ রেখা ক্রমযোজিত ফ্রিকোয়েন্সি প্রকাশ করে।,5
উপাত্তের উপস্থাপন,57,একটি অজিভ রেখা তৈরির জন্য কোনটি প্রয়োজন?,শ্রেণির মধ্যবিন্দু,ক্রমযোজিত ফ্রিকোয়েন্সি,গড় মান,পরিসর,   B,অজিভ রেখা শ্রেণির উচ্চসীমা এবং ক্রমযোজিত ফ্রিকোয়েন্সি দিয়ে আঁকা হয়।,6
উপাত্তের উপস্থাপন,58,একটি অজিভ রেখা থেকে মিডিয়ান নির্ণয়ের জন্য কী করতে হয়?,মোট ফ্রিকোয়েন্সির অর্ধেকে রেখা টানা,সর্বোচ্চ ফ্রিকোয়েন্সি খুঁজতে,শ্রেণির মধ্যবিন্দু বের করতে,পরিসর গণনা করতে,   A,মিডিয়ান = মোট ফ্রিকোয়েন্সির অর্ধেকে অজিভ রেখার ছেদবিন্দু।,7
উপাত্তের উপস্থাপন,59,"যদি একটি অজিভ রেখার ক্রমযোজিত ফ্রিকোয়েন্সি 50 হয়, তবে মিডিয়ানের জন্য কোন মানে রেখা টানতে হবে?",20,25,30,35,   B,মিডিয়ানের জন্য মোট ফ্রিকোয়েন্সির অর্ধেক = 50/2 = 25 এ রেখা টানতে হবে।,8
উপাত্তের উপস্থাপন,60,একটি অজিভ রেখার প্রথম বিন্দু কোথায় থাকে?,"(0, 0)","(0, প্রথম ফ্রিকোয়েন্সি)","(প্রথম শ্রেণি, 0)","(প্রথম শ্রেণি, প্রথম ফ্রিকোয়েন্সি)",   A,"অজিভ রেখা (0, 0) থেকে শুরু হয় কারণ প্রথম শ্রেণির আগে ক্রমযোজিত ফ্রিকোয়েন্সি 0।",9
উপাত্তের উপস্থাপন,61,পরিসর কীভাবে নির্ণয় করা হয়?,গড় দিয়ে,মিডিয়ান দিয়ে,সর্বোচ্চ - সর্বনিম্ন,মোড দিয়ে,   C,"পরিসর = সর্বোচ্চ মান - সর্বনিম্ন মান। উদাহরণ: 1, 3, 5 এর পরিসর = 5 - 1 = 4।",1
উপাত্তের উপস্থাপন,62,"ডেটা সেট 2, 4, 6, 8 এর পরিসর কত?",4,5,6,7,   C,পরিসর = 8 - 2 = 6।,4
উপাত্তের উপস্থাপন,63,"যদি পরিসর 15 এবং সর্বোচ্চ মান 20 হয়, তবে সর্বনিম্ন মান কত?",5,10,15,20,   A,"পরিসর = সর্বোচ্চ - সর্বনিম্ন। 15 = 20 - সর্বনিম্ন, সর্বনিম্ন = 5।",7
উপাত্তের উপস্থাপন,64,"ডেটা সেট 3, 5, x, 9, 11 এর পরিসর 10। x এর সম্ভাব্য মান কত?",1,2,13,15,   C,পরিসর = সর্বোচ্চ - সর্বনিম্ন = 10। x = 1 বা 13 হতে পারে। অপশন থেকে 13।,10
উপাত্তের উপস্থাপন,65,চলক বলতে কী বোঝায়?,নির্দিষ্ট মান,পরিবর্তনশীল মান,ডেটার যোগফল,ডেটার পরিসর,   B,"চলক হলো পরিবর্তনশীল মান, যেমন উচ্চতা, বয়স।",1
উপাত্তের উপস্থাপন,66,কোনটি পরিমাণগত চলক?,রং,লিঙ্গ,দৈর্ঘ্য,জাতীয়তা,   C,"দৈর্ঘ্য সংখ্যায় পরিমাপযোগ্য, তাই পরিমাণগত।",4
উপাত্তের উপস্থাপন,67,"একটি চলক x এর মান 1, 4, 9। x² এর চলক কী ধরনের?",গুণগত,পরিমাণগত,নামমাত্র,ক্রমযুক্ত,   B,"x² (1, 16, 81) সংখ্যায় পরিমাপযোগ্য, তাই পরিমাণগত।",7
উপাত্তের উপস্থাপন,68,"চলক y³ এর মান 1, 8, 27। y এর ধরন কী?",গুণগত,পরিমাণগত,নামমাত্র,কোনোটিই নয়,   B,"y³ থেকে y (1, 2, 3) সংখ্যায় পরিমাপযোগ্য, তাই পরিমাণগত।",10
উপাত্তের উপস্থাপন,69,কোনটি ক্রমযুক্ত চলক?,ওজন,"শ্রেণি (প্রথম, দ্বিতীয়)",নাম,রং,   B,"শ্রেণি (প্রথম, দ্বিতীয়) ক্রমযুক্ত।",4
উপাত্তের উপস্থাপন,70,‘তাপমাত্রা (কেলভিন)’ কোন ধরনের চলক?,নামমাত্র,ক্রমযুক্ত,অন্তর্বর্তী,অনুপাত,   D,"কেলভিনে তাপমাত্রা শূন্য বিন্দু নিরপেক্ষ, তাই অনুপাত।",7
উপাত্তের উপস্থাপন,71,কেন্দ্রীয় প্রবণতার একটি পরিমাপ কী?,পরিসর,মোড,বিস্তার,শ্রেণিবিন্যাস,   B,মোড কেন্দ্রীয় প্রবণতার পরিমাপ।,1
উপাত্তের উপস্থাপন,72,"ডেটা সেট 1, 3, 5, 7 এর গড় কত?",3,4,5,6,   B,গড় = (1+3+5+7)/4 = 16/4 = 4।,4
উপাত্তের উপস্থাপন,73,"যদি 6টি সংখ্যার গড় 8 হয়, তবে যোগফল কত?",42,48,54,60,   B,যোগফল = গড় × সংখ্যা = 8 × 6 = 48।,7
উপাত্তের উপস্থাপন,74,"ডেটা সেট 2, 4, x, 8, 10 এর মিডিয়ান 6। x এর মান কত?",5,6,7,8,   B,"ডেটা ঊর্ধ্বক্রমে: 2, 4, x, 8, 10। মিডিয়ান = x = 6।",10
উপাত্তের উপস্থাপন,75,"ডেটা সেট 3, 3, 4, 5 এর মোড কত?",3,4,5,কোনো মোড নেই,   A,"3 দুইবার পুনরাবৃত্তি হয়, তাই মোড 3।",2
উপাত্তের উপস্থাপন,76,"একটি ডেটা সেটে গড় 10, মিডিয়ান 12। নতুন ডেটা যোগ করলে গড় 11। নতুন ডেটা কত?",15,16,17,18,   C,"ধরি, মূল সংখ্যা n, যোগফল S। S/n = 10, (S+x)/(n+1) = 11। x = n + 11। অপশন থেকে 17।",8
উপাত্তের উপস্থাপন,77,বহুভুজ রেখা কী প্রকাশ করে?,ক্রমযোজিত ফ্রিকোয়েন্সি,ফ্রিকোয়েন্সি বণ্টন,গড় মান,পরিসর,   B,বহুভুজ রেখা ফ্রিকোয়েন্সি বণ্টন প্রকাশ করে।,1
উপাত্তের উপস্থাপন,78,বহুভুজ রেখা তৈরির জন্য কী প্রয়োজন?,শ্রেণির মধ্যবিন্দু,ক্রমযোজিত ফ্রিকোয়েন্সি,গড় মান,মিডিয়ান,   A,বহুভুজ রেখা শ্রেণির মধ্যবিন্দু এবং ফ্রিকোয়েন্সি দিয়ে আঁকা হয়।,4
উপাত্তের উপস্থাপন,79,"যদি একটি বহুভুজ রেখার 6টি শ্রেণি থাকে, তবে শীর্ষবিন্দু কত?",5,6,7,8,   B,শীর্ষবিন্দু = শ্রেণির সংখ্যা = 6।,7
উপাত্তের উপস্থাপন,80,একটি বহুভুজ রেখার ফ্রিকোয়েন্সি 0 হলে কী হয়?,রেখা শূন্যে নামে,রেখা ভেঙে যায়,রেখা উপরে ওঠে,রেখা অপরিবর্তিত,   A,ফ্রিকোয়েন্সি 0 হলে রেখা x-অক্ষে নেমে আসে।,10
উপাত্তের উপস্থাপন,81,অজিভ রেখা কী প্রকাশ করে?,ফ্রিকোয়েন্সি বণ্টন,ক্রমযোজিত ফ্রিকোয়েন্সি,গড় বণ্টন,মোড বণ্টন,   B,অজিভ রেখা ক্রমযোজিত ফ্রিকোয়েন্সি প্রকাশ করে।,1
উপাত্তের উপস্থাপন,82,অজিভ রেখা তৈরির জন্য কোনটি ব্যবহৃত হয়?,শ্রেণির মধ্যবিন্দু,শ্রেণির উচ্চসীমা,গড় মান,পরিসর,   B,অজিভ রেখা শ্রেণির উচ্চসীমা এবং ক্রমযোজিত ফ্রিকোয়েন্সি দিয়ে আঁকা হয়।,4
উপাত্তের উপস্থাপন,83,একটি অজিভ রেখার মোট ফ্রিকোয়েন্সি 40। মিডিয়ানের জন্য কোন মানে রেখা টানতে হবে?,15,20,25,30,   B,মিডিয়ান = মোট ফ্রিকোয়েন্সির অর্ধেক = 40/2 = 20।,7
উপাত্তের উপস্থাপন,84,একটি অজিভ রেখার প্রথম বিন্দু কোথায়?,"(0, 0)","(প্রথম শ্রেণি, 0)","(0, প্রথম ফ্রিকোয়েন্সি)","(প্রথম শ্রেণি, প্রথম ফ্রিকোয়েন্সি)",   A,"অজিভ রেখা (0, 0) থেকে শুরু হয়, কারণ প্রথম শ্রেণির আগে ফ্রিকোয়েন্সি 0।",10
উপাত্তের উপস্থাপন,85,"একটি ডেটা সেটে গড় 6, মিডিয়ান 7, মোড 8। ডেটার প্রকৃতি কী?",সিমেট্রিক,বামে স্কিউড,ডানে স্কিউড,কোনো স্কিউ নেই,   B,গড় < মিডিয়ান < মোড হলে বামে স্কিউড।,2
উপাত্তের উপস্থাপন,86,"ডেটা সেট 1, 2, 3, x এর গড় 3। x এর মান কত?",4,5,6,7,   C,"গড় = (1+2+3+x)/4 = 3। 6+x = 12, x = 6।",5
উপাত্তের উপস্থাপন,87,"একটি ডেটা সেটে 5 জনের গড় নম্বর 80। 2 জনের নম্বর 70, 90। বাকি 3 জনের গড় কত?",78,80,82,84,   B,মোট যোগফল = 80 × 5 = 400। 2 জনের যোগফল = 70+90 = 160। বাকি 3 জন = 400-160 = 240। গড় = 240/3 = 80।,8
উপাত্তের উপস্থাপন,88,"একটি চলকের মান 0, 1, 2 হলে এটি কোন ধরনের চলক?",নামমাত্র,ক্রমযুক্ত,অন্তর্বর্তী,অনুপাত,   D,"0, 1, 2 সংখ্যাগত এবং শূন্য বিন্দু নিরপেক্ষ, তাই অনুপাত।",2
উপাত্তের উপস্থাপন,89,পরিসর কীভাবে নির্ণয় করা হয়?,গড় দিয়ে,মিডিয়ান দিয়ে,সর্বোচ্চ - সর্বনিম্ন,মোড দিয়ে,   C,"পরিসর = সর্বোচ্চ মান - সর্বনিম্ন মান। উদাহরণ: 1, 3, 5 এর পরিসর = 5 - 1 = 4।",1
উপাত্তের উপস্থাপন,90,"ডেটা সেট 2, 4, 6, 8 এর পরিসর কত?",4,5,6,7,   C,পরিসর = 8 - 2 = 6।,4
উপাত্তের উপস্থাপন,91,"যদি পরিসর 15 এবং সর্বোচ্চ মান 20 হয়, তবে সর্বনিম্ন মান কত?",5,10,15,20,   A,"পরিসর = সর্বোচ্চ - সর্বনিম্ন। 15 = 20 - সর্বনিম্ন, সর্বনিম্ন = 5।",7
উপাত্তের উপস্থাপন,92,"ডেটা সেট 3, 5, x, 9, 11 এর পরিসর 10। x এর সম্ভাব্য মান কত?",1,2,13,15,   C,পরিসর = সর্বোচ্চ - সর্বনিম্ন = 10। x = 1 বা 13 হতে পারে। অপশন থেকে 13।,10
উপাত্তের উপস্থাপন,93,চলক বলতে কী বোঝায়?,নির্দিষ্ট মান,পরিবর্তনশীল মান,ডেটার যোগফল,ডেটার পরিসর,   B,"চলক হলো পরিবর্তনশীল মান, যেমন উচ্চতা, বয়স।",1
উপাত্তের উপস্থাপন,94,কোনটি পরিমাণগত চলক?,রং,লিঙ্গ,দৈর্ঘ্য,জাতীয়তা,   C,"দৈর্ঘ্য সংখ্যায় পরিমাপযোগ্য, তাই পরিমাণগত।",4
