Subtopic ,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty 
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,56,(1+3y)⁴ এর y³ এর সহগ কত?,4,12,36,108,D,(1+3y)⁴ এ; y³ পদের সহগ হল ⁴C₃ × 3³ = 4 × 27 = 108।,3
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,57,(1-y)⁵ এর তৃতীয় পদ কী?,10y²,-10y²,5y,-5y,A,তৃতীয় পদ হল ⁵C₂ × 1³ × (-y)² = 10y²।,4
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,58,(1+2y)³ এর প্রসারণ y² পর্যন্ত করুন।,1+6y+12y²,1+4y+8y²,1+6y+6y²,1+3y+3y²,A,(1+2y)³=1 + 3(2y) + 3(2y)² + ... = 1+6y+12y²+...।,4
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,59,(1+y)⁶ এর y⁴ এর সহগ কত?,1,6,15,20,C,(1+y)⁶ এ; y⁴ এর সহগ হল ⁶C₄ = 15।,5
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,60,(1+3y)⁵ এর চতুর্থ পদ কী?,40y³,120y³,270y³,60y³,C,চতুর্থ পদ হল ⁵C₃ × (3y)³ = 10 × 27y³ = 270y³।,5
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,61,(1-2y)⁴ এর y² এর সহগ কত?,6,-6,24,-12,C,(1-2y)⁴ এ; y² পদের সহগ হল ⁴C₂ × (-2)² = 6 × 4 = 24।,6
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,62,(1-y)⁴ এর প্রসারণ করুন।,1-4y+6y²-4y³+y⁴,1+4y+6y²+4y³+y⁴,1-3y+3y²-y³+y⁴,1-4y+4y²-4y³+y⁴,A,(1-y)⁴=1-4y+6y²-4y³+y⁴ দ্বিপদ উপপাদ্য ব্যবহার করে।,6
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,63,(1+2y)⁶ এর y³ এর সহগ কত?,32,160,80,96,B,(1+2y)⁶ এ; y³ পদের সহগ হল ⁶C₃ × 2³ = 20 × 8 = 160।,7
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,64,(1-3y)⁵ এর পঞ্চম পদ কী?,243y⁴,-243y⁴,405y⁴,-405y⁴,C,পঞ্চম পদ হল ⁵C₄ × (-3y)⁴ = 5 × 81y⁴ = 405y⁴।,7
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,65,(1+4y)⁵ এর y⁴ এর সহগ কত?,256,512,1280,2048,C,(1+4y)⁵ এ; y⁴ পদের সহগ হল ⁵C₄ × 4⁴ = 5 × 256 = 1280।,8
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,66,(1+2y)⁴ এর প্রসারণ y³ পর্যন্ত করুন।,1+8y+24y²+32y³,1+6y+12y²+8y³,1+4y+6y²+4y³,1+8y+16y²+8y³,A,(1+2y)⁴=1+8y+24y²+32y³+... দ্বিপদ উপপাদ্য ব্যবহার করে।,8
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,67,(1-2y)⁶ এর y⁵ এর সহগ কত?,32,-32,64,-192,D,(1-2y)⁶ এ; y⁵ পদের সহগ হল ⁶C₅ × (-2)⁵ = 6 × (-32) = -192।,9
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,68,(1+3y)⁶ এর তৃতীয় পদ কী?,45y²,135y²,135y²,180y²,B,তৃতীয় পদ হল ⁶C₂ × (3y)² = 15 × 9y² = 135y²।,9
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,69,(1-3y)⁷ এর y⁴ এর সহগ কত?,2835,-2835,729,-729,A,(1-3y)⁷ এ; y⁴ পদের সহগ হল ⁷C₄ × (-3)⁴ = 35 × 81 = 2835।,10
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,70,(1+4y)⁶ এর ষষ্ঠ পদ কী?,1024y⁵,6144y⁵,4096y⁵,8192y⁵,B,ষষ্ঠ পদ হল ⁶C₅ × (4y)⁵ = 6 × 1024y⁵ = 6144y⁵।,10
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,71,(1+2y)³ এর y এর সহগ কত?,2,4,6,8,C,(1+2y)³ এ; y পদের সহগ হল ³C₁ × 2¹ = 3 × 2 = 6।,1
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,72,(1-y)⁴ এর দ্বিতীয় পদ কী?,-y,-2y,-3y,-4y,D,দ্বিতীয় পদ হল ⁴C₁ × (-y) = 4 × (-y) = -4y।,2
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,73,(1+3y)⁴ এর y² এর সহগ কত?,12,27,54,54,D,(1+3y)⁴ এ; y² পদের সহগ হল ⁴C₂ × 3² = 6 × 9 = 54।,3
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,74,(1-2y)³ এর প্রসারণ করুন।,1-6y+12y²-8y³,1-4y+4y²-2y³,1-6y+6y²-2y³,1-3y+3y²-y³,A,(1-2y)³=1-6y+12y²-8y³ দ্বিপদ উপপাদ্য ব্যবহার করে।,4
\( (1+y)^n \)-এর দ্বিপদী বিস্তৃতি,75,(1+y)⁵ এর y³ এর সহগ কত?,1,5,10,15,C,(1+y)⁵ এ; y³ এর সহগ হল ⁵C₃=10।,5
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,76,(x+y)² এর প্রসারণ কী?,x²+2xy+y²,x²+xy+y²,x²+3xy+y²,x²+y²,A,(x+y)²=x²+2xy+y² দ্বিপদ উপপাদ্য ব্যবহার করে।,1
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,77,(x+y)³ এর x²y এর সহগ কত?,1,3,6,9,B,(x+y)³ এ; x²y পদের সহগ হল ³C₁=3।,1
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,78,(x+2y)³ এর দ্বিতীয় পদ কী?,6xy,6x²y,3xy,3x²y,B,দ্বিতীয় পদ হল ³C₁ × x² × (2y) = 3 × 2x²y = 6x²y।,2
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,79,(x+y)⁴ এর x²y² এর সহগ কত?,1,4,6,12,C,(x+y)⁴ এ; x²y² পদের সহগ হল ⁴C₂=6।,2
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,80,(x-y)³ এর প্রসারণ করুন।,x³-3x²y+3xy²-y³,x³-2x²y+2xy²-y³,x³-3xy+y³,x³+y³,A,(x-y)³=x³-3x²y+3xy²-y³ দ্বিপদ উপপাদ্য ব্যবহার করে।,3
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,81,(x+y)⁵ এর x³y² এর সহগ কত?,5,10,15,20,B,(x+y)⁵ এ; x³y² পদের সহগ হল ⁵C₂=10।,3
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,82,(2x+y)⁴ এর তৃতীয় পদ কী?,24x²y²,48x²y²,12x³y,24x²y²,A,তৃতীয় পদ হল ⁴C₂ × (2x)² × y² = 6 × 4x²y² = 24x²y²।,4
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,83,(x+2y)³ এর প্রসারণ করুন।,x³+6x²y+12xy²+8y³,x³+4x²y+4xy²+2y³,x³+3x²y+3xy²+y³,x³+6xy+6y²+y³,A,(x+2y)³=x³+6x²y+12xy²+8y³ দ্বিপদ উপপাদ্য ব্যবহার করে।,4
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,84,(x+y)⁵ এর x²y³ এর সহগ কত?,5,10,15,20,B,(x+y)⁵ এ; x²y³ পদের সহগ হল ⁵C₃=10।,5
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,85,(x-2y)⁵ এর চতুর্থ পদ কী?,-40x²y³,40x²y³,-80x²y³,80x²y³,C,চতুর্থ পদ হল ⁵C₃ × x² × (-2y)³ = 10 × (-8)x²y³ = -80x²y³।,5
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,86,(x+y)⁵ এর xy⁴ এর সহগ কত?,1,5,10,15,B,(x+y)⁵ এ; xy⁴ পদের সহগ হল ⁵C₄=5।,6
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,87,(2x-y)⁴ এর প্রসারণ x²y² পর্যন্ত করুন।,16x⁴-32x³y+24x²y²,8x⁴-16x³y+12x²y²,16x⁴-24x³y+12x²y²,4x⁴-8x³y+4x²y²,A,(2x-y)⁴=16x⁴-32x³y+24x²y²+... দ্বিপদ উপপাদ্য ব্যবহার করে।,6
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,88,(x+y)⁶ এর x³y³ এর সহগ কত?,15,20,30,60,B,(x+y)⁶ এ; x³y³ পদের সহগ হল ⁶C₃=20।,7
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,89,(x+3y)⁶ এর পঞ্চম পদ কী?,405x²y⁴,1215x²y⁴,1215x²y⁴,2430x²y⁴,B,পঞ্চম পদ হল ⁶C₄ × x² × (3y)⁴ = 15 × 81x²y⁴ = 1215x²y⁴।,7
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,90,(x+y)⁷ এর x⁴y³ এর সহগ কত?,21,35,56,70,B,(x+y)⁷ এ; x⁴y³ পদের সহগ হল ⁷C₃=35।,8
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,91,(x-3y)⁵ এর প্রসারণ x²y³ পর্যন্ত করুন।,x⁵-15x⁴y+90x³y²-270x²y³,x⁵-10x⁴y+30x³y²-30x²y³,x⁵-5x⁴y+10x³y²-10x²y³,x⁵-15x⁴y+45x³y²-135x²y³,A,(x-3y)⁵=x⁵-15x⁴y+90x³y²-270x²y³+... দ্বিপদ উপপাদ্য ব্যবহার করে।,8
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,92,(x+y)⁶ এর x²y⁴ এর সহগ কত?,15,20,30,60,A,(x+y)⁶ এ; x²y⁴ পদের সহগ হল ⁶C₄ = 15।,9
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,93,(2x-y)⁶ এর ষষ্ঠ পদ কী?,64x²y⁴,-64x²y⁴,192x²y⁴,-12xy⁵,D,ষষ্ঠ পদ হল ⁶C₅ × (2x)¹ × (-y)⁵ = 6 × 2x × (-y⁵) = -12xy⁵।,9
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,94,(x+y)⁷ এর x³y⁴ এর সহগ কত?,21,35,56,70,B,(x+y)⁷ এ; x³y⁴ পদের সহগ হল ⁷C₄=35।,10
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,95,(x-2y)⁷ এর পঞ্চম পদ কী?,-560x³y⁴,560x³y⁴,560x³y⁴,1120x³y⁴,B,পঞ্চম পদ হল ⁷C₄ × x³ × (-2y)⁴ = 35 × 16x³y⁴ = 560x³y⁴।,10
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,96,(x+y)³ এর xy² এর সহগ কত?,1,3,6,9,B,(x+y)³ এ; xy² পদের সহগ হল ³C₂=3।,1
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,97,(x+y)⁴ এর তৃতীয় পদ কী?,6x²y²,4x²y²,6xy²,4xy²,A,তৃতীয় পদ হল ⁴C₂ × x² × y² = 6x²y²।,2
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,98,(x+2y)² এর প্রসারণ করুন।,x²+4xy+4y²,x²+2xy+2y²,x²+4xy+y²,x²+xy+y²,A,(x+2y)²=x²+4xy+4y² দ্বিপদ উপপাদ্য ব্যবহার করে।,3
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,99,(x+y)⁴ এর x³y এর সহগ কত?,1,4,6,12,B,(x+y)⁴ এ; x³y পদের সহগ হল ⁴C₁=4।,4
\( (x + y)^n \)-এর দ্বিপদী বিস্তৃতি,100,(x-y)⁵ এর চতুর্থ পদ কী?,-10x²y³,10x²y³,-5x²y³,5x²y³,A,চতুর্থ পদ হল ⁵C₃ × x² × (-y)³ = 10 × (-1)x²y³ = -10x²y³।,5
দ্বিপদ প্রসারণের প্রয়োগ,101,(1+2x)⁴ এর x³ এর সহগ কত?,32,32,96,128,A,(1+2x)⁴ এ; x³ পদের সহগ হল ⁴C₃ × 2³ = 4 × 8 = 32।,1
দ্বিপদী বিস্তৃতির প্রয়োগ,102,(1-3x)³ এর x² এর সহগ কত?,9,-9,27,-27,C,(1-3x)³ এ; x² পদের সহগ হল ³C₂ × (-3)² = 3 × 9 = 27।,1
দ্বিপদী বিস্তৃতির প্রয়োগ,103,(1+x²)⁴ এর x⁴ এর সহগ কত?,1,4,6,12,C,(1+x²)⁴ এ; x⁴ পদের সহগ হল ⁴C₂ = 6।,2
দ্বিপদী বিস্তৃতির প্রয়োগ,104,(1+3x)⁵ এর x³ এর সহগ কত?,135,270,270,540,B,(1+3x)⁵ এ; x³ পদের সহগ হল ⁵C₃ × 3³ = 10 × 27 = 270।,2
দ্বিপদী বিস্তৃতির প্রয়োগ,105,(x+1/x)⁴ এর x-মুক্ত পদ কী?,4,6,8,12,B,(x+1/x)⁴ এ; x-মুক্ত পদ (x⁰) হল ⁴C₂ = 6।,3
দ্বিপদী বিস্তৃতির প্রয়োগ,106,(1-2x)⁴ এর x² এর সহগ কত?,12,-12,24,-24,C,(1-2x)⁴ এ; x² পদের সহগ হল ⁴C₂ × (-2)² = 6 × 4 = 24।,3
দ্বিপদী বিস্তৃতির প্রয়োগ,107,(1+2x)⁶ এর x⁴ এর সহগ কত?,160,240,480,640,B,(1+2x)⁶ এ; x⁴ পদের সহগ হল ⁶C₄ × 2⁴ = 15 × 16 = 240।,4
দ্বিপদী বিস্তৃতির প্রয়োগ,108,(1-x)⁵ এর x³ এর সহগ কত?,-10,5,-10,10,C,(1-x)⁵ এ; x³ পদের সহগ হল ⁵C₃ × (-1)³ = 10 × (-1) = -10।,4
দ্বিপদী বিস্তৃতির প্রয়োগ,109,(1+x²)⁵ এর x⁶ এর সহগ কত?,5,10,15,20,B,(1+x²)⁵ এ; x⁶ পদের সহগ হল ⁵C₃ = 10।,5
দ্বিপদী বিস্তৃতির প্রয়োগ,110,(1-3x)⁶ এর x⁴ এর সহগ কত?,405,-405,1215,-810,C,(1-3x)⁶ এ; x⁴ পদের সহগ হল ⁶C₄ × (-3)⁴ = 15 × 81 = 1215।,5
দ্বিপদী বিস্তৃতির প্রয়োগ,111,(x+1/x)⁵ এর x⁵ এর সহগ কত?,1,5,10,20,A,(x+1/x)⁵ এ; x⁵ পদের সহগ হল ⁵C₀ = 1।,6
দ্বিপদী বিস্তৃতির প্রয়োগ,112,(2x-1/x)⁴ এর x³ এর সহগ কত?,0,32,-64,64,A,"এই প্রসারণে কোনো x³ পদ নেই। r=(4-3)/2=0.5, যা সম্ভব নয়।",6
দ্বিপদী বিস্তৃতির প্রয়োগ,113,(1+4x)⁷ এর x⁴ এর সহগ কত?,7168,8960,8960,57344,B,(1+4x)⁷ এ; x⁴ পদের সহগ হল ⁷C₄ × 4⁴ = 35 × 256 = 8960।,7
