Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
মূলক সমীকরণ,51,√(x + 7) - √(x - 2) = 3 এর সমাধান কী?,x = 4,x = 3,x = 2,x = 5,C,বর্গ করে x = 2। যাচাই: √(2+7) - √(2-2) = 3।,4
মূলক সমীকরণ,52,√(5x - 1) = √(2x + 5) এর সমাধান কী?,x = 2,x = 3,x = 4,x = 5,A,বর্গ করে 5x - 1 = 2x + 5; x = 2।,4
মূলক সমীকরণ,53,√(3x + 4) - √(x + 2) = 2 এর সমাধান কী?,x = 5,x = 7,x = 3,x = 9,B,বর্গ করে x = 5। যাচাই: √(3·7+4) - √(7+2) = 2।,4
মূলক সমীকরণ,65,√(2x + 9) - √(x - 4) = √(x + 1) এর সমাধান কী?,x = 8,x = 7,x = 9,x = 10,A,বর্গ করে x = 8। যাচাই: √(2·8+9) - √(8-4) = √(8+1)।,5
মূলক সমীকরণ,66,√(x² - 6x + 9) - √(x² - 6x + 6) = 1 এর সমাধান কী?,x = 2,x = 3,x = 4,x = 5,D,বর্গ করে x = 5।,5
মূলক সমীকরণ,67,√(2x + 8) - 2√(x + 5) + 2 = 0 এর সমাধান কী?,x = 4;-4,x = 3;-3,x = 5;-5,x = 2;-2,A,বর্গ করে x = ±4। যাচাই: √(2·4+8) - 2√(4+5) + 2 = 0।,5
মূলক সমীকরণ,68,√(x² - 8) + √(x² - 14) = 6 এর সমাধান কী?,x = ±5,x = ±4,x = ±√16,x = ±√17,D,বর্গ করে x = ±√17।,5
মূলক সমীকরণ,80,√(x² - 6x + 15) - √(x² - 6x + 13) = √10 - √8 এর সমাধান কী?,x = 1;5,x = 2;6,x = 3;7,x = 4;8,A,y = x² - 6x + 13 করে সমাধানে x = 1;5। যাচাই: √(1²-6·1+15) - √(1²-6·1+13) = √10 - √8।,6
মূলক সমীকরণ,81,√(2x + 7) + √(3x - 18) = √(7x + 1) এর সমাধান কী?,x = 8,x = 9,x = 10,x = 11,B,বর্গ করে x = 9। ,6
মূলক সমীকরণ,82,√(x + 4) + √(x + 11) = √(8x + 9) এর সমাধান কী?,x = 5,x = 6,x = 7,x = 8,A,বর্গ করে x = 5। যাচাই: √(5+4) + √(5+11) = √(8·5+9)।,6
মূলক সমীকরণ,83,√(11x - 6) = √(4x + 5) + √(x - 1) এর সমাধান কী?,x = 5,x = 6,x = 7,x = 8,A,বর্গ করে x = 5। যাচাই: √(11·5-6) = √(4·5+5) + √(5-1)।,6
মূলক সমীকরণ,95,√(x-1)(x-2) + √(x-3)(x-4) = √2 এর সমাধান কী?,x = 2;3,x = 1;4,x = 3;5,x = 2;4,A,বর্গ করে x = 2;3। যাচাই: √(2-1)(2-2) + √(2-3)(2-4) = √2।,7
মূলক সমীকরণ,96,√(11x - 6) = √(4x + 5) - √(x - 1) এর সমাধান কী?,x = 3,x = 4,x = 5,x = 2,D,বর্গ করে x = 2 ।,7
মূলক সমীকরণ,97,√(2x + 3) - √(x - 2) = √(x + 1) এর সমাধান কী?,x = 7,x = 4,x = 9,x = 3,D,বর্গ করে x = 3। ,7
মূলক সমীকরণ,98,√(x² - 3x + 2) - √(x² - 7x + 12) = -√2 এর সমাধান কী?,x = 2;3,x = 1;4,x = 3;5,x = 4;6,A,বর্গ করে x = 2;3। যাচাই: √(2²-3·2+2) - √(2²-7·2+12) = -√2।,7
মূলক সমীকরণ,110,√(2x + 8) - 2√(x + 5) + 2 = 0 এর সমাধান কী?,x = 4;-4,x = 3;-3,x = 5;-5,x = 6;-6,A,বর্গ করে x = ±4। যাচাই: √(2·4+8) - 2√(4+5) + 2 = 0।,8
মূলক সমীকরণ,111,√(x² - 6x + 15) - √(x² - 6x + 13) = √10 - √8 এর সমাধান কী?,x = 1;5,x = 2;6,x = 3;7,x = 4;8,A,y = x² - 6x + 13 করে সমাধানে x = 1;5। যাচাই: √(1²-6·1+15) - √(1²-6·1+13) = √10 - √8।,8
মূলক সমীকরণ,112,√(x + 4) + √(x + 11) = √(8x + 9) এর সমাধান কী?,x = 5,x = 6,x = 7,x = 8,A,বর্গ করে x = 5। যাচাই: √(5+4) + √(5+11) = √(8·5+9)।,8
মূলক সমীকরণ,113,√(11x - 6) = √(4x + 5) - √(x - 1) এর সমাধান কী?,x = 3/5,x = 4/5,x = 1,x = 6/5,D,বর্গ করে x = 6/5। ,8
মূলক সমীকরণ,125,√(x-1)/(3x+2) + √(3x+2)/(x-1) = 3 এর সমাধান কী?,x = 2,x = 3,x = 4,x = 5,A,প্রতিস্থাপন ও বর্গ করে x = 2। যাচাই: √(2-1)/(3·2+2) + √(3·2+2)/(2-1) = 3।,9
মূলক সমীকরণ,126,(1+x)^(1/3) + (1-x)^(1/3) = 2^(1/3) এর সমাধান কী?,x = ±1,x = ±2,x = ±3,x = ±4,A,ঘন করে x = ±1। যাচাই: (1+1)^(1/3) + (1-1)^(1/3) = 2^(1/3)।,9
মূলক সমীকরণ,127,√(x-2) - √(x-9) = 1 এর সমাধান কী?,x = 10,x = 11,x = 12,x = 18,D,বর্গ করে x = 18। যাচাই: √(18-2) - √(18-9) = 1।,9
মূলক সমীকরণ,128,√(8x + 9) - √(2x + 15) = √(2x - 6) এর সমাধান কী?,x = 5,x = 6,x = 7,x = 8,A,বর্গ করে x = 5। যাচাই: √(8·5+9) - √(2·5+15) = √(2·5-6)।,9
মূলক সমীকরণ,140,√(x-1)/2x + √(2x)/(x-1) = 13/12 এর সমাধান কী?,x = 5,x = 6,x = 7,x = 8,A,প্রতিস্থাপন ও বর্গ করে x = 5। যাচাই: √(5-1)/(2·5) + √(2·5)/(5-1) = 13/12।,10
মূলক সমীকরণ,141,√(2x + 9) - √(x - 4) = √(x + 1) এর সমাধান কী?,x = 8,x = 7,x = 9,x = 10,A,বর্গ করে x = 8। যাচাই: √(2·8+9) - √(8-4) = √(8+1)।,10
মূলক সমীকরণ,142,√(x² - 3x + 2) - √(x² - 7x + 12) = -√2 এর সমাধান কী?,x = 3,x = 1,x = 2,x = 5,C,বর্গ করে x = 2। যাচাই: √(2²-3·2+2) - √(2²-7·2+12) = -√2।,10
মূলক সমীকরণ,143,√(2x + 7) + √(3x - 18) = √(7x + 1) এর সমাধান কী?,x = 8,x = 9,x = 10,x = 11,B,বর্গ করে x = 9। যাচাই: √(2·9+7) + √(3·9-18) = √(7·9+1)।,10
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,1,দ্বিঘাত সমীকরণ x² - 5x + 6 = 0 এর মূল কী?,x = 2;3,x = 1;4,x = -2;-3,x = 2;-3,A,সমীকরণটির নির্ণায়ক 25 - 24 = 1। মূলগুলো হলো (5 ± √1)/2 = 3;2।,1
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,2,সমীকরণ x² - 4x + 4 = 0 এর মূল কী?,x = 2,x = -2,x = 1;4,x = 2;-2,A,নির্ণায়ক 16 - 16 = 0; সমান মূল। মূল হলো 4/(2·1) = 2।,1
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,3,নির্ণায়ক কী নির্দেশ করে?,মূলের প্রকৃতি,মূলের সংখ্যা,মূলের মান,মূলের যোগফল,A,নির্ণায়ক b² - 4ac মূলের প্রকৃতি (বাস্তব; সমান; অবাস্তব) নির্দেশ করে।,1
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,4,সমীকরণ x² - 6x + 9 = 0 এর মূল কী?,x = 3,x = -3,x = 2;4,x = 1;-3,A,নির্ণায়ক 36 - 36 = 0; সমান মূল। মূল হলো 6/(2·1) = 3।,1
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,16,x² - 7x + 12 = 0 এর মূল কী?,x = 3;4,x = 2;5,x = 1;6,x = -3;-4,A,নির্ণায়ক 49 - 48 = 1। মূলগুলো (7 ± √1)/2 = 4;3।,2
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,17,x² + 2x - 3 = 0 এর মূল কী?,x = 1;-3,x = -1;3,x = 2;-4,x = -2;4,A,নির্ণায়ক 4 + 12 = 16। মূলগুলো (-2 ± √16)/2 = 1;-3।,2
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,18,2x² - 5x + 3 = 0 এর মূল কী?,x = 1;3/2,x = 2;1/2,x = -1;-3/2,x = 1;-3,A,নির্ণায়ক 25 - 24 = 1। মূলগুলো (5 ± √1)/(2·2) = 1;3/2।,2
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,19,x² - 8x + 16 = 0 এর মূল কী?,x = 4,x = -4,x = 2;6,x = 1;7,A,নির্ণায়ক 64 - 64 = 0। সমান মূল 8/(2·1) = 4।,2
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,31,2x² - 3x - 2 = 0 এর মূল কী?,x = 2;-1/2,x = -2;1/2,x = 1;-2,x = 3;-1/2,A,নির্ণায়ক 9 + 16 = 25। মূলগুলো (3 ± √25)/(2·2) = 2;-1/2।,3
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,32,x² - 2x - 1 = 0 এর মূল কী?,x = 1±√2,x = 1±√3,x = 2±√2,x = 2±√3,A,নির্ণায়ক 4 + 4 = 8। মূলগুলো (2 ± √8)/2 = 1±√2।,3
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,33,3x² + 5x - 2 = 0 এর মূল কী?,x = 1/3;-2,x = -1/3;2,x = 1;-5/3,x = -1;5/3,A,নির্ণায়ক 25 + 24 = 49। মূলগুলো (-5 ± √49)/(2·3) = 1/3;-2।,3
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,34,x² - x - 12 = 0 এর নির্ণায়ক কত?,49,25,36,48,A,b² - 4ac = 1 + 48 = 49।,3
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,46,x² + 4x - 5 = 0 এর মূল কী?,x = 1;-5,x = -1;5,x = 2;-6,x = -2;6,A,নির্ণায়ক 16 + 20 = 36। মূলগুলো (-4 ± √36)/2 = 1;-5।,4
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,47,3x² - 2x - 1 = 0 এর মূল কী?,x = 1;-1/3,x = -1;1/3,x = 2;-1/2,x = -2;1/2,A,নির্ণায়ক 4 + 12 = 16। মূলগুলো (2 ± √16)/(2·3) = 1;-1/3।,4
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,48,2x² + 7x + 3 = 0 এর মূল কী?,x = -3;-1/2,x = 3;1/2,x = -2;-3/2,x = 2;3/2,A,নির্ণায়ক 49 - 24 = 25। মূলগুলো (-7 ± √25)/(2·2) = -3;-1/2।,4
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,49,x² - 3x - 10 = 0 এর নির্ণায়ক কত?,49,25,36,49,A,b² - 4ac = 9 + 40 = 49।,4
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,61,x² - 6x + 7 = 0 এর মূল কী?,x = 3±√2,x = 2±√3,x = 4±√2,x = 3±√3,A,নির্ণায়ক 36 - 28 = 8। মূলগুলো (6 ± √8)/2 = 3±√2।,5
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,62,2x² - 4x - 3 = 0 এর মূল কী?,x = 2±√10/2,x = 2±√3/2,x = 1±√5,x = 2±√2,A,নির্ণায়ক 16 + 24 = 40। মূলগুলো (4 ± √40)/(2·2) = x = 2±√10/2।,5
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,63,x² + 3x - 10 = 0 এর মূল কী?,x = 2;-5,x = -2;5,x = 3;-6,x = -3;6,A,নির্ণায়ক 9 + 40 = 49। মূলগুলো (-3 ± √49)/2 = 2;-5।,5
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,64,3x² - 5x + 1 = 0 এর নির্ণায়ক কত?,25,37,13,49,C,b² - 4ac = 25 - 12 = 13।,5
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,76,2x² - 6x + 3 = 0 এর মূল কী?,x = (3±√3)/2,x = (3±√2)/2,x = (6±√3)/2,x = (6±√2)/2,A,নির্ণায়ক 36 - 24 = 12। মূলগুলো (6 ± √12)/(2·2) = (3±√3)/2।,6
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,77,x² - 4x - 2 = 0 এর মূল কী?,x = 2±√6,x = 2±√3,x = 4±√6,x = 4±√3,A,নির্ণায়ক 16 + 8 = 24। মূলগুলো (4 ± √24)/2 = 2±√6।,6
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,78,3x² + 2x - 5 = 0 এর মূল কী?,x = 1;-5/3,x = -1;5/3,x = 2;-5/2,x = -2;5/2,A,নির্ণায়ক 4 + 60 = 64। মূলগুলো (-2 ± √64)/(2·3) = 1;-5/3।,6
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,79,x² - 5x + 2 = 0 এর নির্ণায়ক কত?,17,21,25,29,A,b² - 4ac = 25 - 8 = 17।,6
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,91,x² - 2x - 4 = 0 এর মূল কী?,x = 1±√5,x = 1±√3,x = 2±√5,x = 2±√3,A,নির্ণায়ক 4 + 16 = 20। মূলগুলো (2 ± √20)/2 = 1±√5।,7
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,92,2x² + 3x - 5 = 0 এর মূল কী?,x = 1;-5/2,x = -1;5/2,x = 2;-3,x = -2;3,A,নির্ণায়ক 9 + 40 = 49। মূলগুলো (-3 ± √49)/(2·2) = 1;-5/2।,7
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,93,3x² - 7x + 2 = 0 এর মূল কী?,x = 2;1/3,x = -2;-1/3,x = 1;-2/3,x = -1;2/3,A,নির্ণায়ক 49 - 24 = 25। মূলগুলো (7 ± √25)/(2·3) = 2;1/3।,7
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,94,x² - 4x + 2 = 0 এর নির্ণায়ক কত?,12,16,10,8,D,b² - 4ac = 16 - 8 = 8।,7
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,106,2x² - 5x - 7 = 0 এর মূল কী?,x = 7/2;-1,x = -7/2;1,x = 5/2;-2,x = -5/2;2,A,নির্ণায়ক 25 + 56 = 81। মূলগুলো (5 ± √81)/(2·2) = 7/2;-1।,8
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,107,x² - 3x - 3 = 0 এর মূল কী?,x = (3±√21)/2,x = (3±√15)/2,x = (3±√17)/2,x = (3±√13)/2,A,নির্ণায়ক 9 + 12 = 21। মূলগুলো (3 ± √21)/2।,8
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,108,3x² + 4x - 2 = 0 এর মূল কী?,x = (-2±√10)/3,x = (-2±√7)/3,x = (-4±√10)/3,x = (-4±√7)/3,A,নির্ণায়ক 16 + 24 = 40। মূলগুলো (-4 ± √40)/(2·3) = (-2±√10)/3।,8
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,109,2x² - 3x - 4 = 0 এর নির্ণায়ক কত?,41,33,25,17,A,b² - 4ac = 9 + 32 = 41।,8
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,121,2x² - 7x + 4 = 0 এর মূল কী?,x = (7±√17)/4,x = (7±√13)/4,x = (7±√21)/4,x = (7±√15)/4,A,নির্ণায়ক 49 - 32 = 17। মূলগুলো (7 ± √17)/(2·2) = (7±√17)/4।,9
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,122,x² - 5x + 3 = 0 এর মূল কী?,x = (5±√13)/2,x = (5±√17)/2,x = (5±√21)/2,x = (5±√9)/2,A,নির্ণায়ক 25 - 12 = 13। মূলগুলো (5 ± √13)/2।,9
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,123,3x² + 5x - 3 = 0 এর মূল কী?,x = (-5±√61)/6,x = (-5±√49)/6,x = (-5±√37)/6,x = (-5±√25)/6,A,নির্ণায়ক 25 + 36 = 61। মূলগুলো (-5 ± √61)/(2·3) = (-5±√61)/6।,9
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,124,2x² - x - 5 = 0 এর নির্ণায়ক কত?,41,33,25,49,A,b² - 4ac = 1 + 40 = 41।,9
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,136,2x² - 3x - 6 = 0 এর মূল কী?,x = (3±√57)/4,x = (3±√33)/4,x = (3±√49)/4,x = (3±√25)/4,A,নির্ণায়ক 9 + 48 = 57। মূলগুলো (3 ± √57)/(2·2) = (3±√57)/4।,10
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,137,x² - 7x + 5 = 0 এর মূল কী?,x = (7±√29)/2,x = (7±√39)/2,x = (7±√49)/2,x = (7±√19)/2,A,নির্ণায়ক 49 - 20 = 29। মূলগুলো (7 ± √29)/2।,10
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,138,3x² - 8x + 2 = 0 এর মূল কী?,x = (4±√10)/3,x = (4±√7)/3,x = (8±√10)/3,x = (8±√7)/3,A,নির্ণায়ক 64 - 24 = 40। মূলগুলো (8 ± √40)/(2·3) = (4±√10)/3।,10
এক চলক সম্পর্কিত দ্বিঘাত সমীকরণ,139,2x² + 5x - 4 = 0 এর নির্ণায়ক কত?,57,49,41,33,A,b² - 4ac = 25 + 32 = 57।,10
