Subtopic ,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
ত্রিকোণমিতিক অনুপাত,22,যদি sin θ = -4/5 এবং π < θ < 3π/2 হয় তবে cos θ কত?,-3/5,3/5,-4/5,4/5,A,sin²θ + cos²θ = 1; cos θ = -√(1 - 16/25) = -3/5 (তৃতীয় চতুর্থাংশ)।,9
ত্রিকোণমিতিক অনুপাত,23,যদি tan θ + sec θ = 2 হয় তবে sin θ কত?,3/5,4/5,1/2,3/4,A,tan θ + sec θ = 2; sin θ = (2² - 1)/(2² + 1) = 3/5।,10
ত্রিকোণমিতিক অনুপাত,24,যদি cot θ = 12/5 হয় তবে cosec θ কত?,12/5,5/12,13/5,13/12,C,cot²θ + 1 = cosec²θ; cosec θ = √(144/25 + 1) = 13/5।,1
ত্রিকোণমিতিক অনুপাত,25,যদি cos θ = -3/5 এবং π/2 < θ < π হয় তবে tan θ কত?,-4/3,4/3,-3/4,3/4,A,cos θ = -3/5; sin θ = 4/5; tan θ = 4/(-3) = -4/3।,2
ত্রিকোণমিতিক অনুপাত,26,sin θ = 1/√2 হলে cosec θ কত?,√2,1/√2,1,2,A,cosec θ = 1/sin θ = 1/(1/√2) = √2।,3
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,27,sin (π/3) এর মান কত?,√3/2,1/2,1/√2,0,A,π/3 = 60°; sin 60° = √3/2।,1
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,28,cos (π - π/4) এর মান কত?,1/√2,-1/√2,1/2,-1/2,B,cos (π - θ) = -cos θ; cos (π/4) = 1/√2।,2
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,29,tan (3π/2 + π/6) এর মান কত?,1/√3,-1/√3,√3,-√3,B,tan (3π/2 + θ) = -cot θ; cot (π/6) = √3।,3
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,30,sin (5π/4) এর মান কত?,1/√2,-1/√2,1/2,-1/2,B,sin (π + π/4) = -sin (π/4) = -1/√2।,4
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,31,cos (3π/2 - π/6) এর মান কত?,√3/2,-√3/2,1/2,-1/2,D,cos (3π/2 - θ) = -sin θ; sin (π/6) = 1/2।,5
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,32,tan (2π - π/3) এর মান কত?,√3,-√3,1/√3,-1/√3,D,tan (2π - θ) = -tan θ; tan (π/3) = √3।,6
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,33,sec (7π/6) এর মান কত?,2,-2,2/√3,-2/√3,D,sec (π + π/6) = -sec (π/6); sec (π/6) = 2/√3।,7
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,34,cosec (5π/3) এর মান কত?,2,-2,2/√3,-2/√3,D,cosec (2π - π/3) = -cosec (π/3); cosec (π/3) = 2/√3।,8
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,35,cot (9π/4) এর মান কত?,1,-1,√2,-√2,A,cot (2π + π/4) = cot (π/4) = 1।,9
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,36,sin (11π/2) এর মান কত?,1,-1,0,√2,C,sin (11π/2) = sin (5π + π/2) = sin (π/2) = 0।,10
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,37,cos (-π/4) এর মান কত?,1/√2,-1/√2,1/2,-1/2,A,cos (-θ) = cos θ; cos (π/4) = 1/√2।,1
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,38,tan (5π/6) এর মান কত?,1/√3,-1/√3,√3,-√3,B,tan (π - π/6) = -tan (π/6) = -1/√3।,2
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,39,২৭০° কোণটি কোন রেখার সাথে মিলে যায়?,X'OX,Y'OY,কোনটিই নয়,উভয়,A,২৭০° = ৩ × ৯০°; Y'OY রেখায় মিলে।,1
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,40,-৩৬০° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,A,-৩৬০° = -১ × ৩৬০°; পূর্ণ ঘূর্ণনের পর প্রথম চতুর্থাংশ।,2
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,41,৪৫০° ৩০' কোণটি রেডিয়ানে কত?,(901π/360) rad,(451π/180) rad,(181π/90) rad,(271π/360) rad,A,450.5° = 450.5 × π/180 = 901π/360 rad।,3
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,42,একটি চাকার পরিধি ২.৬৪ মি.; ৫০০ বিপ্লবে কত দূরত্ব অতিক্রম করে?,১৩২০ মি.,৬৬০ মি.,২৬৪০ মি.,৮৮০ মি.,A,দূরত্ব = 500 × 2.64 = 1320 মি.।,4
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,43,২১০° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,C,২১০° = ১৮০° + ৩০°; ঘড়ির কাটার বিপরীত দিকে তৃতীয় চতুর্থাংশে।,5
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,44,পৃথিবীর ব্যাসার্ধ ৬৪৪০ কি.মি.; ৩.৫° চাপ কত কি.মি. দূরত্ব?,৩৯২.৭ কি.মি.,১৯৬.৩ কি.মি.,৭৮৫.৪ কি.মি.,৫৬২.৮ কি.মি.,A,s = 6440 × 3.5 × π/180 ≈ 392.7 কি.মি.।,6
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,45,১৮০° ৩০' কোণটি রেডিয়ানে কত?,(361π/360) rad,(181π/180) rad,(721π/720) rad,(541π/540) rad,C,180.5° = 180.5 × π/180 = 721π/720 rad।,7
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,46,একটি চাকার ব্যাস ০.৮৪ মি.; ৬ বিপ্লব/সেকেন্ডে গাড়ির গতি কত?,১৫.৮৪ মি./সে.,৭.৯২ মি./সে.,৩১.৬৮ মি./সে.,৫.২৮ মি./সে.,A,পরিধি = π × 0.84; গতি = 6 × π × 0.84 ≈ 15.84 মি./সে.।,8
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,47,৮১০° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,A,৮১০° = ২ × ৩৬০° + ৯০°; প্রথম চতুর্থাংশে।,9
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,48,২৫ সে.মি. চাপ এবং ৫ সে.মি. ব্যাসার্ধে কেন্দ্রীয় কোণ কত?,5 rad,2.5 rad,10 rad,1.25 rad,A,θ = s/r = 25/5 = 5 rad।,10
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,49,-৪৫° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,D,-৪৫° ঘড়ির কাটার দিকে চতুর্থ চতুর্থাংশে।,1
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,50,৩০° ১৫' কোণটি রেডিয়ানে কত?,(121π/480) rad,(61π/240) rad,(31π/120) rad,(15π/60) rad,B,30.25° = 30.25 × π/180 = 61π/240 rad।,2
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,51,১৩২০° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,A,১৩২০° = ৩ × ৩৬০° + ২৪০°; চতুর্থ চতুর্থাংশে।,3
ত্রিকোণমিতিক অনুপাত,52,যদি sin θ = 5/13 হয় তবে sec θ কত?,13/5,12/13,13/12,5/12,C,cos θ = 12/13; sec θ = 1/cos θ = 13/12।,1
ত্রিকোণমিতিক অনুপাত,53,যদি cos θ = 4/5 হয় তবে cot θ কত?,4/3,3/4,5/4,4/5,A,sin θ = 3/5; cot θ = cos θ/sin θ = 4/3।,2
ত্রিকোণমিতিক অনুপাত,54,যদি tan θ = -5/12 এবং cos θ ধনাত্মক হয় তবে sin θ কত?,5/13,-5/13,12/13,-12/13,B,tan θ = -5/12; sin θ = -5/13 (চতুর্থ চতুর্থাংশ)।,3
ত্রিকোণমিতিক অনুপাত,55,যদি cosec θ = √5/2 হয় তবে cos θ কত?,2/√5,√5/2,1/√5,√5/3,A,cosec θ = √5/2; sin θ = 2/√5; cos θ = √(1 - 4/5) = 1/√5।,4
ত্রিকোণমিতিক অনুপাত,56,যদি sin θ = -3/5 এবং π < θ < 3π/2 হয় তবে tan θ কত?,3/4,-3/4,4/3,-4/3,A,sin θ = -3/5; cos θ = -4/5; tan θ = (-3)/(-4) = 3/4।,5
ত্রিকোণমিতিক অনুপাত,57,যদি sec θ = 2 হয় তবে sin²θ + cos²θ কত?,1,2,1/2,4,A,sin²θ + cos²θ = 1; ত্রিকোণমিতিক পরিচয়।,6
ত্রিকোণমিতিক অনুপাত,58,যদি cot θ = -12/5 এবং sin θ ধনাত্মক হয় তবে cos θ কত?,12/13,-12/13,5/13,-5/13,B,cot θ = -12/5; cos θ = -12/13 (দ্বিতীয় চতুর্থাংশ)।,7
ত্রিকোণমিতিক অনুপাত,59,যদি sin θ + cos θ = √2 হয় তবে θ কত?,π/4,π/3,π/6,π/2,A,sin θ + cos θ = √2; θ = π/4 সন্তুষ্ট করে।,8
ত্রিকোণমিতিক অনুপাত,60,যদি tan θ = 1/√3 এবং cos θ ধনাত্মক হয় তবে sin θ কত?,1/2,√3/2,1/√3,√2/2,A,tan θ = 1/√3; sin θ = 1/2 (প্রথম চতুর্থাংশ)।,9
ত্রিকোণমিতিক অনুপাত,61,যদি cos θ - sin θ = √2 sin θ হয় তবে cos θ + sin θ কত?,√2 cos θ,√2 sin θ,-√2 cos θ,-√2 sin θ,A,cos θ - sin θ = √2 sin θ; cos θ + sin θ = √2 cos θ।,10
ত্রিকোণমিতিক অনুপাত,62,যদি sin θ = 12/13 হয় তবে cos θ কত?,5/13,12/13,13/12,13/5,A,sin²θ + cos²θ = 1; cos θ = √(1 - 144/169) = 5/13।,1
ত্রিকোণমিতিক অনুপাত,63,যদি cos θ = -1/2 এবং π < θ < 3π/2 হয় তবে sin θ কত?,-√3/2,√3/2,-1/2,1/2,A,cos θ = -1/2; sin θ = -√3/2 (তৃতীয় চতুর্থাংশ)।,2
ত্রিকোণমিতিক অনুপাত,64,যদি sec θ = √2 হয় তবে tan θ কত?,1,-1,√2,-√2,A,sec²θ = 1 + tan²θ; tan²θ = 2 - 1 = 1; tan θ = 1।,3
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,65,sin (π/6) এর মান কত?,1/2,√3/2,1/√2,0,A,π/6 = 30°; sin 30° = 1/2।,1
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,66,cos (π/2 + π/4) এর মান কত?,1/√2,-1/√2,1/2,-1/2,B,cos (π/2 + θ) = -sin θ; sin (π/4) = 1/√2।,2
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,67,tan (π - π/3) এর মান কত?,√3,-√3,1/√3,-1/√3,D,tan (π - θ) = -tan θ; tan (π/3) = √3।,3
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,68,sin (3π/2 + π/6) এর মান কত?,√3/2,-√3/2,1/2,-1/2,B,sin (3π/2 + θ) = -cos θ; cos (π/6) = √3/2।,4
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,69,cos (2π + π/4) এর মান কত?,1/√2,-1/√2,1/2,-1/2,A,cos (2π + θ) = cos θ; cos (π/4) = 1/√2।,5
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,70,cot (5π/4) এর মান কত?,1,-1,√2,-√2,A,cot (π + π/4) = cot (π/4) = 1।,6
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,71,sec (3π/4) এর মান কত?,√2,-√2,2,-2,B,sec (π - π/4) = -sec (π/4); sec (π/4) = √2।,7
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,72,cosec (7π/6) এর মান কত?,2,-2,2/√3,-2/√3,B,cosec (π + π/6) = -cosec (π/6); cosec (π/6) = 2।,8
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,73,sin (-π/3) এর মান কত?,√3/2,-√3/2,1/2,-1/2,B,sin (-θ) = -sin θ; sin (π/3) = √3/2।,9
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,74,tan (9π/2 + π/6) এর মান কত?,√3,-√3,1/√3,-1/√3,D,tan (9π/2 + θ) = -cot θ; cot (π/6) = √3।,10
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,75,cos (5π/6) এর মান কত?,-√3/2,√3/2,-1/2,1/2,A,cos (π - π/6) = -cos (π/6) = -√3/2।,1
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,76,sin (7π/4) এর মান কত?,1/√2,-1/√2,1/2,-1/2,B,sin (2π - π/4) = -sin (π/4) = -1/√2।,2
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,77,৪৫° কোণটি রেডিয়ানে কত?,π/4,π/3,π/6,π/2,A,45° = 45 × π/180 = π/4 rad।,1
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,78,১৮০° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,B,১৮০° ঘড়ির কাটার বিপরীত দিকে দ্বিতীয় চতুর্থাংশে।,2
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,79,-৯০° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,D,-৯০° ঘড়ির কাটার দিকে চতুর্থ চতুর্থাংশে।,3
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,80,৬০° ৩০' কোণটি রেডিয়ানে কত?,(121π/360) rad,(61π/180) rad,(31π/90) rad,(2π/3) rad,B,60.5° = 60.5 × π/180 = 61π/180 rad।,4
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,81,একটি চাকার ব্যাসার্ধ ১.৪ মি.; ১০ বিপ্লব/সেকেন্ডে গতি কত?,৮৮ মি./সে.,৪৪ মি./সে.,২২ মি./সে.,১১ মি./সে.,A,পরিধি = 2π × 1.4; গতি = 10 × 2π × 1.4 ≈ 88 মি./সে.।,5
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,82,৪২০° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,A,৪২০° = ৩৬০° + ৬০°; প্রথম চতুর্থাংশে।,6
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,83,১৫ সে.মি. চাপ এবং ৩ সে.মি. ব্যাসার্ধে কেন্দ্রীয় কোণ কত?,5 rad,3 rad,15 rad,7.5 rad,A,θ = s/r = 15/3 = 5 rad।,7
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,84,পৃথিবীর ব্যাসার্ধ ৬৪৪০ কি.মি.; ৭' চাপ কত কি.মি. দূরত্ব?,১.১ কি.মি.,২.২ কি.মি.,৩.৩ কি.মি.,৪.৪ কি.মি.,A,s = 6440 × (7/60) × π/180 ≈ 1.1 কি.মি.।,8
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,85,৩৩০° কোণটি কোন চতুর্থাংশে অবস্থিত?,প্রথম,দ্বিতীয়,তৃতীয়,চতুর্থ,D,৩৩০° = ৩৬০° - ৩০°; চতুর্থ চতুর্থাংশে।,9
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,86,১২০° ৪৫' কোণটি রেডিয়ানে কত?,(481π/720) rad,(241π/360) rad,(121π/180) rad,(361π/540) rad,B,120.75° = 120.75 × π/180 = 241π/360 rad।,10
জ্যামিতি ও ত্রিকোণমিতিতে কোণ,87,৯০° কোণটি কোন রেখার সাথে মিলে যায়?,X'OX,Y'OY,কোনটিই নয়,উভয়,B,৯০° = ১ × ৯০°; Y'OY রেখায় মিলে।,1
ত্রিকোণমিতিক অনুপাত,88,যদি cos θ = 5/13 হয় তবে sin θ কত?,12/13,5/12,13/12,12/5,A,sin²θ + cos²θ = 1; sin θ = √(1 - 25/169) = 12/13।,1
ত্রিকোণমিতিক অনুপাত,89,যদি tan θ = 3/4 হয় তবে cosec θ কত?,5/3,4/3,5/4,4/5,A,tan θ = 3/4; r = √(3² + 4²) = 5; cosec θ = 5/3।,2
ত্রিকোণমিতিক অনুপাত,90,যদি sin θ = -1/2 এবং π < θ < 3π/2 হয় তবে cos θ কত?,-√3/2,√3/2,-1/2,1/2,A,sin θ = -1/2; cos θ = -√3/2 (তৃতীয় চতুর্থাংশ)।,3
ত্রিকোণমিতিক অনুপাত,91,যদি sec θ = 13/5 হয় তবে tan θ কত?,12/5,5/12,13/12,12/13,A,sec²θ = 1 + tan²θ; tan²θ = (13/5)² - 1 = 144/25; tan θ = 12/5।,4
ত্রিকোণমিতিক অনুপাত,92,যদি cot θ = 4/3 এবং sin θ ঋণাত্মক হয় তবে cos θ কত?,-4/5,4/5,-3/5,3/5,A,cot θ = 4/3; cos θ = -4/5 (তৃতীয় চতুর্থাংশ)।,5
ত্রিকোণমিতিক অনুপাত,93,যদি sin θ + cos θ = 1 হয় তবে θ কত?,0,π/2,π,3π/2,D,sin θ + cos θ = 1; θ = 3π/2 সন্তুষ্ট করে।,6
ত্রিকোণমিতিক অনুপাত,94,যদি cosec θ = 5/4 হয় তবে cot θ কত?,3/4,4/3,5/3,3/5,A,cosec²θ = 1 + cot²θ; cot²θ = 25/16 - 1 = 9/16; cot θ = 3/4।,7
ত্রিকোণমিতিক অনুপাত,95,যদি tan θ = -3/4 এবং cos θ ঋণাত্মক হয় তবে sin θ কত?,-3/5,3/5,-4/5,4/5,A,tan θ = -3/4; sin θ = -3/5 (তৃতীয় চতুর্থাংশ)।,8
ত্রিকোণমিতিক অনুপাত,96,যদি sin θ = 3/5 এবং cos θ ধনাত্মক হয় তবে sec θ কত?,5/4,4/5,5/3,3/5,A,cos θ = 4/5; sec θ = 1/cos θ = 5/4।,9
ত্রিকোণমিতিক অনুপাত,97,যদি cos θ + sin θ = √2 cos θ হয় তবে tan θ কত?,1,-1,√2,-√2,A,cos θ + sin θ = √2 cos θ; sin θ/cos θ = 1; tan θ = 1।,10
ত্রিকোণমিতিক অনুপাত,98,যদি sin θ = 4/5 হয় তবে tan θ কত?,4/3,3/4,4/5,5/4,A,sin θ = 4/5; cos θ = 3/5; tan θ = 4/3।,1
ত্রিকোণমিতিক অনুপাত,99,যদি cos θ = -4/5 এবং π/2 < θ < π হয় তবে sin θ কত?,3/5,-3/5,4/5,-4/5,A,cos θ = -4/5; sin θ = √(1 - 16/25) = 3/5।,2
ত্রিকোণমিতিক অনুপাত,100,যদি sec θ = 5/4 হয় তবে cosec θ কত?,5/3,3/5,4/3,5/4,A,sec θ = 5/4; cos θ = 4/5; sin θ = 3/5; cosec θ = 5/3।,3
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,101,cos (π/3) এর মান কত?,1/2,√3/2,1/√2,0,A,π/3 = 60°; cos 60° = 1/2।,1
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,102,sin (π/2 - π/6) এর মান কত?,√3/2,1/2,1/√2,-1/2,B,sin (π/2 - θ) = cos θ; cos (π/6) = √3/2।,2
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,103,tan (-π/4) এর মান কত?,1,-1,√2,-√2,B,tan (-θ) = -tan θ; tan (π/4) = 1।,3
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,104,cos (5π/3) এর মান কত?,1/2,-1/2,√3/2,-√3/2,A,cos (2π - π/3) = cos (π/3) = 1/2।,4
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,105,sec (π + π/6) এর মান কত?,2,-2,2/√3,-2/√3,D,sec (π + θ) = -sec θ; sec (π/6) = 2/√3।,5
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,106,cosec (3π/4) এর মান কত?,√2,-√2,2,-2,A,cosec (π - π/4) = cosec (π/4) = √2।,6
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,107,cot (2π + π/3) এর মান কত?,√3,-√3,1/√3,-1/√3,D,cot (2π + θ) = cot θ; cot (π/3) = 1/√3।,7
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,108,sin (9π/4) এর মান কত?,1/√2,-1/√2,1/2,-1/2,A,sin (2π + π/4) = sin (π/4) = 1/√2।,8
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,109,cos (11π/6) এর মান কত?,√3/2,-√3/2,1/2,-1/2,A,cos (2π - π/6) = cos (π/6) = √3/2।,9
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,110,tan (7π/2 + π/6) এর মান কত?,√3,-√3,1/√3,-1/√3,D,tan (7π/2 + θ) = -cot θ; cot (π/6) = √3।,10
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,111,sin (2π/3) এর মান কত?,√3/2,-√3/2,1/2,-1/2,A,sin (π - π/3) = sin (π/3) = √3/2।,1
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,112,cos (-π/6) এর মান কত?,√3/2,-√3/2,1/2,-1/2,A,cos (-θ) = cos θ; cos (π/6) = √3/2।,2
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,113,tan (π/2 + π/3) এর মান কত?,√3,-√3,1/√3,-1/√3,D,tan (π/2 + θ) = -cot θ; cot (π/3) = 1/√3।,3
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,114,sin (7π/6) এর মান কত?,1/2,-1/2,√3/2,-√3/2,B,sin (π + π/6) = -sin (π/6) = -1/2।,4
বিভিন্ন কোণের ত্রিকোণমিতিক অনুপাত,115,cos (3π/2 + π/4) এর মান কত?,1/√2,-1/√2,1/2,-1/2,A,cos (3π/2 + θ) = sin θ; sin (π/4) = 1/√2।,5
